u,v,key,length,highway,name,coordinates,가로수
3832271025,3832271020,0,22.493955668089644,residential,장한로33길,"[[127.0696445, 37.5773576], [127.0696146, 37.5771567]]",False
3832271026,3832271033,0,14.325154025037692,residential,답십리로65길,"[[127.0700155, 37.5773756], [127.0700379, 37.5775032]]",False
3832271026,3832271019,0,28.717604400858864,residential,답십리로65길,"[[127.0700155, 37.5773756], [127.0699706, 37.5771198]]",False
3832271026,3832271024,0,25.753511754809196,residential,답십리로65길,"[[127.0700155, 37.5773756], [127.0702995, 37.577321]]",False
3832271027,3832271046,0,63.296448799203425,residential,답십리로63길,"[[127.0692998, 37.5773775], [127.0693942, 37.5779418]]",False
3832271027,3832271021,0,20.788607488349495,residential,답십리로63길,"[[127.0692998, 37.5773775], [127.0692725, 37.5771918]]",False
3832271027,3832271032,0,50.037538454892584,residential,한천로40길,"[[127.0692998, 37.5773775], [127.0691212, 37.5774036], [127.0690403, 37.5774421], [127.0687584, 37.5775019]]",False
3832271031,10075454717,0,27.340069883767377,residential,장한로36길,"[[127.0736061, 37.5774944], [127.0739159, 37.5774813]]",False
3832271031,3832271034,0,26.960479553497205,residential,장한로36길,"[[127.0736061, 37.5774944], [127.0733006, 37.5775073]]",False
3832271031,10080426756,0,38.46116132761285,residential,장한로34길,"[[127.0736061, 37.5774944], [127.0735829, 37.577149]]",False
3832271031,10075454713,0,36.08807120544552,residential,장한로36길,"[[127.0736061, 37.5774944], [127.0736292, 37.5777978], [127.0736317, 37.5778183]]",False
3832271032,3832271017,0,61.48180068740741,residential,한천로38나길,"[[127.0687584, 37.5775019], [127.0685985, 37.5769637]]",False
3832271032,3832271038,0,25.97841613704711,residential,한천로40길,"[[127.0687584, 37.5775019], [127.0684737, 37.5775625]]",False
3832271032,3832271027,0,50.037538454892584,residential,한천로40길,"[[127.0687584, 37.5775019], [127.0690403, 37.5774421], [127.0691212, 37.5774036], [127.0692998, 37.5773775]]",False
3832271032,3832271040,0,104.58712115005405,residential,한천로40길,"[[127.0687584, 37.5775019], [127.0689256, 37.5780353], [127.0690902, 37.5779989], [127.0690241, 37.5777488]]",False
3832271033,3832271044,0,39.73064591304003,residential,답십리로65길,"[[127.0700379, 37.5775032], [127.0701, 37.5778571]]",False
3832271033,3832271026,0,14.325154025037692,residential,답십리로65길,"[[127.0700379, 37.5775032], [127.0700155, 37.5773756]]",False
3832271033,3832271045,0,55.64903277470924,residential,답십리로63길,"[[127.0700379, 37.5775032], [127.0698616, 37.5775222], [127.0699206, 37.5778786]]",False
3832271034,10080426755,0,38.67984558249632,residential,장한로34길,"[[127.0733006, 37.5775073], [127.0732758, 37.57716]]",False
3832271034,3832271031,0,26.960479553497205,residential,장한로36길,"[[127.0733006, 37.5775073], [127.0736061, 37.5774944]]",False
3832271034,3832271035,0,29.76658230882012,residential,장한로36길,"[[127.0733006, 37.5775073], [127.0729633, 37.5775215]]",False
3832271035,3832271034,0,29.76658230882012,residential,장한로36길,"[[127.0729633, 37.5775215], [127.0733006, 37.5775073]]",False
3832271035,12393170157,0,59.40055612391944,residential,장한로36길,"[[127.0729633, 37.5775215], [127.0722902, 37.5775498]]",True
3832271035,3832270996,0,132.35029149890028,residential,장한로28가길,"[[127.0729633, 37.5775215], [127.0728773, 37.5763332]]",False
3832271035,10075454254,0,37.22122116094397,residential,장한로28가길,"[[127.0729633, 37.5775215], [127.0729849, 37.5778558]]",False
3832271038,3832271018,0,61.41210826797383,residential,한천로38가길,"[[127.0684737, 37.5775625], [127.0683135, 37.577025]]",False
3832271038,3832271032,0,25.97841613704711,residential,한천로40길,"[[127.0684737, 37.5775625], [127.0687584, 37.5775019]]",False
3832271038,12436319717,0,24.896800165856472,residential,한천로40길,"[[127.0684737, 37.5775625], [127.0682011, 37.5776213]]",True
3832271040,3832271032,0,104.58712115005405,residential,한천로40길,"[[127.0690241, 37.5777488], [127.0690902, 37.5779989], [127.0689256, 37.5780353], [127.0687584, 37.5775019]]",False
3832271044,3832271048,0,10.789132631737475,residential,답십리로65길,"[[127.0701, 37.5778571], [127.0701169, 37.5779532]]",False
3832271044,3832271033,0,39.73064591304003,residential,답십리로65길,"[[127.0701, 37.5778571], [127.0700379, 37.5775032]]",False
3832271044,3832271045,0,15.989345604710728,residential,답십리로63길,"[[127.0701, 37.5778571], [127.0699206, 37.5778786]]",False
3832271045,3832271044,0,15.989345604710728,residential,답십리로63길,"[[127.0699206, 37.5778786], [127.0701, 37.5778571]]",False
3832271045,3832271046,0,46.91821428027482,residential,답십리로63길,"[[127.0699206, 37.5778786], [127.0693942, 37.5779418]]",False
3832271045,3832271033,0,55.64903277470924,residential,답십리로63길,"[[127.0699206, 37.5778786], [127.0698616, 37.5775222], [127.0700379, 37.5775032]]",False
3832271046,3832271054,0,17.10333867335182,residential,답십리로63길,"[[127.0693942, 37.5779418], [127.0693916, 37.5780956]]",False
3832271046,3832271027,0,63.296448799203425,residential,답십리로63길,"[[127.0693942, 37.5779418], [127.0692998, 37.5773775]]",False
3832271046,3832271045,0,46.91821428027482,residential,답십리로63길,"[[127.0693942, 37.5779418], [127.0699206, 37.5778786]]",False
3832271048,3832271053,0,16.00873984392264,residential,답십리로65길,"[[127.0701169, 37.5779532], [127.0701419, 37.5780958]]",False
3832271048,3832271044,0,10.789132631737475,residential,답십리로65길,"[[127.0701169, 37.5779532], [127.0701, 37.5778571]]",False
3832271048,3832271050,0,33.813961762060636,residential,답십리로63길,"[[127.0701169, 37.5779532], [127.0697456, 37.5780299]]",False
3832271050,3832271048,0,33.813961762060636,residential,답십리로63길,"[[127.0697456, 37.5780299], [127.0701169, 37.5779532]]",False
3832271050,3832271054,0,32.04012475046296,residential,답십리로63길,"[[127.0697456, 37.5780299], [127.0693916, 37.5780956]]",False
3832271050,3832271267,0,67.02146255220381,residential,사가정로,"[[127.0697456, 37.5780299], [127.0698427, 37.5785173], [127.0698486, 37.5786265]]",True
3832271052,10075454311,0,13.874177776712568,residential,장한로36길,"[[127.0736605, 37.5780788], [127.0736468, 37.5779545]]",False
3832271052,10075454308,0,12.828102703288303,residential,장한로36길,"[[127.0736605, 37.5780788], [127.0736683, 37.578194]]",False
3832271052,10075454309,0,16.988042940432152,service,,"[[127.0736605, 37.5780788], [127.0734678, 37.578083]]",False
3832271053,3832271048,0,16.00873984392264,residential,답십리로65길,"[[127.0701419, 37.5780958], [127.0701169, 37.5779532]]",False
3832271053,3832271055,0,70.69687523452545,residential,답십리로65길,"[[127.0701419, 37.5780958], [127.0709418, 37.5781443]]",False
3832271053,12446030468,0,61.17461178066305,residential,답십리로65길,"[[127.0701419, 37.5780958], [127.0701977, 37.5784136], [127.0702328, 37.5786412]]",True
3832271054,3832271266,0,56.465471149560294,residential,답십리로63길,"[[127.0693916, 37.5780956], [127.0694777, 37.5785988]]",True
3832271054,3832271046,0,17.10333867335182,residential,답십리로63길,"[[127.0693916, 37.5780956], [127.0693942, 37.5779418]]",False
3832271054,3832271050,0,32.04012475046296,residential,답십리로63길,"[[127.0693916, 37.5780956], [127.0697456, 37.5780299]]",False
3832271055,3832271053,0,70.69687523452545,residential,답십리로65길,"[[127.0709418, 37.5781443], [127.0701419, 37.5780958]]",False
3832271055,3832271022,0,102.83206856912815,residential,장한로27가길,"[[127.0709418, 37.5781443], [127.0707813, 37.5772283]]",False
3832271055,12393170173,0,101.19751637754624,residential,"['답십리로65길', '사가정로']","[[127.0709418, 37.5781443], [127.0714084, 37.5781657], [127.071426, 37.5787052]]",True
3832271257,12393170178,0,42.72404126094474,residential,사가정로,"[[127.0688265, 37.5782005], [127.0689581, 37.5785703]]",True
3832271264,3832271269,0,63.60909902724916,residential,장한로28가길,"[[127.0730235, 37.5784539], [127.0736825, 37.5786873]]",False
3832271264,10075454156,0,37.12298787504326,residential,장한로28가길,"[[127.0730235, 37.5784539], [127.0728565, 37.5787604]]",False
3832271264,10075454166,0,4.954776333544111,residential,장한로28가길,"[[127.0730235, 37.5784539], [127.0730206, 37.5784094]]",False
3832271266,3832271054,0,56.465471149560294,residential,답십리로63길,"[[127.0694777, 37.5785988], [127.0693916, 37.5780956]]",True
3832271266,3832271267,0,32.83045435268649,footway,,"[[127.0694777, 37.5785988], [127.0695361, 37.5786026], [127.0698486, 37.5786265]]",True
3832271266,12393170178,0,45.90994638682384,footway,,"[[127.0694777, 37.5785988], [127.0694147, 37.5785947], [127.069007, 37.5785755], [127.0689581, 37.5785703]]",True
3832271267,12393170582,0,26.246138203815228,footway,,"[[127.0698486, 37.5786265], [127.0701459, 37.5786406]]",True
3832271267,3832271050,0,67.02146255220381,residential,사가정로,"[[127.0698486, 37.5786265], [127.0698427, 37.5785173], [127.0697456, 37.5780299]]",True
3832271267,3832271266,0,32.83045435268649,footway,,"[[127.0698486, 37.5786265], [127.0695361, 37.5786026], [127.0694777, 37.5785988]]",True
3832271269,10075454238,0,15.49558614834977,residential,장한로28가길,"[[127.0736825, 37.5786873], [127.0738429, 37.5787444]]",False
3832271269,3832271264,0,63.60909902724916,residential,장한로28가길,"[[127.0736825, 37.5786873], [127.0730235, 37.5784539]]",False
3832271269,10075454304,0,20.907082848414827,residential,장한로36길,"[[127.0736825, 37.5786873], [127.0736789, 37.5784993]]",False
3832271273,12452956285,0,3.807051270342342,residential,장안벚꽃로3길,"[[127.0753673, 37.5787559], [127.0754103, 37.5787592]]",False
3832271273,12452956281,0,98.51317987245304,residential,장안벚꽃로3길,"[[127.0753673, 37.5787559], [127.0750319, 37.5786287], [127.0743485, 37.5783915]]",False
3832271273,12452956256,0,34.9529450394272,residential,사가정로,"[[127.0753673, 37.5787559], [127.0753626, 37.5787934], [127.0753281, 37.5790687]]",False
3832271274,12452956296,0,30.67343690377161,residential,장안벚꽃로3길,"[[127.0757779, 37.5787877], [127.0761242, 37.5788155]]",False
3832271274,12452956285,0,32.54896601139279,residential,장안벚꽃로3길,"[[127.0757779, 37.5787877], [127.0754103, 37.5787592]]",False
3832271274,12393170167,0,128.50307121880556,residential,사가정로,"[[127.0757779, 37.5787877], [127.0757183, 37.5792775], [127.0755599, 37.5799291]]",True
3832271276,12452956268,0,4.916366560545178,residential,답십리로69길,"[[127.074042, 37.5788135], [127.0740655, 37.5787734]]",False
3832271276,12452956269,0,3.7734002291003423,residential,답십리로69길,"[[127.074042, 37.5788135], [127.0740243, 37.5788444]]",False
3832271276,12452956267,0,6.0050322330246315,residential,장한로28가길,"[[127.074042, 37.5788135], [127.0741044, 37.5788352]]",False
3832271276,12452956266,0,4.107018454416162,residential,장한로28가길,"[[127.074042, 37.5788135], [127.0739993, 37.5787987]]",False
3832271280,12452956236,0,6.514513739515209,residential,사가정로,"[[127.075305, 37.5792524], [127.0753123, 37.5791941]]",False
3832271280,12452956232,0,6.870263502158392,residential,사가정로,"[[127.075305, 37.5792524], [127.0752898, 37.579313]]",False
3832271280,12452956234,0,4.504870607255608,residential,장한로28가길,"[[127.075305, 37.5792524], [127.0752582, 37.5792361]]",False
3832322006,3832322007,0,19.04986435367674,residential,답십리로,"[[127.0567186, 37.5733001], [127.0569346, 37.5733066]]",False
3832322006,12389358370,0,34.74834817406609,footway,답십리로,"[[127.0567186, 37.5733001], [127.056743, 37.5729882]]",True
3832322006,3832322026,0,25.206217664888417,residential,,"[[127.0567186, 37.5733001], [127.0564328, 37.5732914]]",False
3832322007,3832322006,0,19.04986435367674,residential,답십리로,"[[127.0569346, 37.5733066], [127.0567186, 37.5733001]]",False
3832322007,3832322036,0,35.989031324670904,residential,답십리로,"[[127.0569346, 37.5733066], [127.0569733, 37.5736288]]",False
3832322007,12389358369,0,39.972249538069775,footway,,"[[127.0569346, 37.5733066], [127.0569948, 37.5733046], [127.0570153, 37.5729933]]",True
3832322010,11381275130,0,63.28525235727624,residential,답십리로45길,"[[127.0557501, 37.5732707], [127.0556008, 37.5738274]]",False
3832322010,12389358368,0,28.860021761809325,residential,답십리로45길,"[[127.0557501, 37.5732707], [127.0558192, 37.573017]]",False
3832322010,3832322022,0,36.785858336659985,residential,,"[[127.0557501, 37.5732707], [127.0561672, 37.5732833]]",False
3832322014,11381275130,0,102.29419444075548,residential,,"[[127.054702, 37.5733507], [127.0548756, 37.5733869], [127.0549291, 37.5735354], [127.0550034, 37.573614], [127.0551344, 37.5736827], [127.055535, 37.5737858], [127.0556008, 37.5738274]]",False
3832322022,12389358372,0,34.18968359050846,footway,답십리로,"[[127.0561672, 37.5732833], [127.0562173, 37.5729784]]",True
3832322022,3832322026,0,23.42473884715793,residential,,"[[127.0561672, 37.5732833], [127.0564328, 37.5732914]]",False
3832322022,3832322010,0,36.785858336659985,residential,,"[[127.0561672, 37.5732833], [127.0557501, 37.5732707]]",False
3832322026,12389358371,0,34.534921025748346,footway,답십리로,"[[127.0564328, 37.5732914], [127.0564832, 37.5729834]]",True
3832322026,3832322006,0,25.206217664888417,residential,,"[[127.0564328, 37.5732914], [127.0567186, 37.5733001]]",False
3832322026,3832322022,0,23.42473884715793,residential,,"[[127.0564328, 37.5732914], [127.0561672, 37.5732833]]",False
3832322036,3832322007,0,35.989031324670904,residential,답십리로,"[[127.0569733, 37.5736288], [127.0569346, 37.5733066]]",False
3832322036,3832322037,0,35.81236546813301,residential,전농로,"[[127.0569733, 37.5736288], [127.0573795, 37.5736198]]",True
3832322036,3832323399,0,91.0188041472016,residential,,"[[127.0569733, 37.5736288], [127.0570108, 37.5741364], [127.0570419, 37.5744455]]",False
3832322037,3832322036,0,35.81236546813301,residential,전농로,"[[127.0573795, 37.5736198], [127.0569733, 37.5736288]]",True
3832322037,12389358340,0,101.14384499998036,footway,,"[[127.0573795, 37.5736198], [127.0573803, 37.5736379], [127.0574254, 37.5741987], [127.0574286, 37.5742422], [127.0574527, 37.5744983], [127.0574553, 37.5745274]]",True
3832322037,12389366287,0,60.25707525248445,footway,,"[[127.0573795, 37.5736198], [127.0573786, 37.5736012], [127.0573501, 37.5732159], [127.0573401, 37.5730788]]",True
3832323399,12389358340,0,37.851879215949474,residential,전농로9길,"[[127.0570419, 37.5744455], [127.0571459, 37.5744521], [127.0572603, 37.5744675], [127.0573648, 37.5744994], [127.0574553, 37.5745274]]",True
3832323399,3832323574,0,108.6483423798064,residential,,"[[127.0570419, 37.5744455], [127.0570725, 37.5747933], [127.0570967, 37.5751483], [127.0571074, 37.5752471], [127.0571128, 37.5753311], [127.057106, 37.5754206]]",False
3832323399,3832322036,0,91.0188041472016,residential,,"[[127.0570419, 37.5744455], [127.0570108, 37.5741364], [127.0569733, 37.5736288]]",False
3832323416,12389414836,0,18.534758624425425,tertiary,서울시립대로8길,"[[127.0533599, 37.5745374], [127.0532067, 37.5746516]]",True
3832323416,12389366144,0,17.019306940861032,footway,,"[[127.0533599, 37.5745374], [127.0533899, 37.5743862]]",True
3832323416,12389415075,0,17.073276693021377,footway,,"[[127.0533599, 37.5745374], [127.0533325, 37.5746894]]",True
3832323416,12389366268,0,15.878553452196384,footway,,"[[127.0533599, 37.5745374], [127.05354, 37.5745333]]",True
3832323416,12389415138,0,19.41393592427399,footway,,"[[127.0533599, 37.5745374], [127.0531397, 37.5745424]]",True
